contig-2001756.7,ENT_FAE,1,71349
contig-2001756.4,ENT_FAE,1,51327
contig-1752.4,ROS_HOM,1,278823
contig-2001756.2,ENT_FAE,1,71962
contig-2001756.3,ENT_FAE,1,70985
contig-1001078,EUB_REC,1,1729
contig-1001077,ESC_COL_K12,0.644250210858338,173102
contig-1001072,ESC_COL_K12,0.649968043692987,86055
contig-1001073,ESC_COL_K12,0.635977772765486,48769
contig-2001756.8,ENT_FAE,1,70853
contig-1001071,ESC_COL_K12,0.646980733882497,176268
contig-1000299,ESC_COL_O104,0.671641791044776,268
contig-1820.8,BAC_THE,1,40143
contig-1000295,ESC_COL_K12,0.639902408599784,218052
contig-1000297,ESC_COL_K12,0.642206165582004,158882
contig-6001083,ESC_COL_K12,0.642694338923376,161895
contig-4001939,ESC_COL_K12,0.774548455120565,87256
contig-1831.2,LAC_BRE,1,143160
contig-4001688,ESC_COL_K12,0.646724303554275,182175
contig-6001341,ESC_COL_O104,0.717634915953996,6782
contig-1000321.27,ROS_HOM,1,277927
contig-1000321.26,ROS_HOM,1,279266
contig-1000321.25,ROS_HOM,1,265571
contig-1000321.24,ROS_HOM,1,276924
contig-1000321.23,ROS_HOM,1,277331
contig-1000321.22,ROS_HOM,1,277945
contig-1000321.21,ROS_HOM,1,279395
contig-1000321.20,ROS_HOM,1,278097
contig-1000321.29,ROS_HOM,1,269885
contig-1000321.28,ROS_HOM,1,276806
contig-1001326,ESC_COL_UT189,0.900162074554295,3085
contig-1000448.18,FAE_PRA,1,46
contig-1000448.19,FAE_PRA,1,65
contig-1752.9,ROS_HOM,1,278141
contig-1000448.12,FAE_PRA,1,46
contig-1000448.13,FAE_PRA,1,58
contig-1000448.10,FAE_PRA,1,75
contig-1000448.11,FAE_PRA,1,56
contig-1000448.16,FAE_PRA,1,70
contig-1000448.17,FAE_PRA,1,57
contig-1000448.14,FAE_PRA,1,68
contig-1000448.15,FAE_PRA,1,63
contig-7001965.2,LAC_BRE,1,263566
contig-7001965.1,LAC_BRE,1,140293
contig-6001348,ESC_COL_O104,0.739983532009656,106874
contig-1752.3,ROS_HOM,1,266013
contig-1001321,ESC_COL_K12,0.635303835543849,128326
contig-2001442.20,BAC_VUL,1,60665
contig-2031.22,BAC_VUL,1,35465
contig-3000869,ESC_COL_K12,0.690915645277578,13870
contig-3000867,ESC_COL_K12,0.605109344239779,65527
contig-1960.29,BAC_HEL,1,270739
contig-1960.28,BAC_HEL,1,282861
contig-1002030,ESC_COL_K12,0.643815252123097,175569
contig-1002037,ESC_COL_O157,0.700956937799043,418
contig-1002036,ESC_COL_K12,0.643615874872995,162395
contig-1002034,ESC_COL_O104,0.769377525063594,187124
contig-1960.21,BAC_HEL,1,285613
contig-1960.20,BAC_HEL,1,284202
contig-1960.23,BAC_HEL,1,285121
contig-1549.6,CLO_DIF,1,85144
contig-1960.25,BAC_HEL,1,283251
contig-1960.24,BAC_HEL,1,283960
contig-1960.27,BAC_HEL,1,281726
contig-1960.26,BAC_HEL,1,286377
contig-618,ESC_COL_K12,0.644799392785331,300388
contig-619,ESC_COL_K12,0.646591682603481,154255
contig-348,ESC_COL_K12,0.642796084710868,83059
contig-349,ESC_COL_O127,0.589348166405756,30023
contig-347,ESC_COL_K12,0.745454545454545,165
contig-344,ESC_COL_O157,0.899107255350168,111118
contig-345,ESC_COL_O127,0.999891086817421,73453
contig-614,EUB_REC,1,9581
contig-343,ESC_COL_K12,0.648462712554775,223413
contig-616,ESC_COL_K12,0.654450958222087,105247
contig-617,ESC_COL_K12,0.644694853463378,105605
contig-3001582.6,CLO_DIF,1,84463
contig-3001582.7,CLO_DIF,1,84947
contig-3001582.4,CLO_DIF,1,85144
contig-3001582.5,CLO_DIF,1,83719
contig-3001582.2,CLO_DIF,1,81178
contig-3001582.3,CLO_DIF,1,81728
contig-3001582.0,CLO_DIF,1,79805
contig-3001582.1,CLO_DIF,1,81804
contig-3001582.8,CLO_DIF,1,85274
contig-3001582.9,CLO_DIF,1,84853
contig-1001973.18,FAE_PRA,1,171432
contig-1001973.19,FAE_PRA,1,174532
contig-1001973.12,FAE_PRA,1,169212
contig-1001973.13,FAE_PRA,1,175785
contig-1001973.10,FAE_PRA,1,175586
contig-1001973.11,FAE_PRA,1,174422
contig-1001973.16,FAE_PRA,1,174738
contig-1001973.17,FAE_PRA,1,175155
contig-1001973.14,FAE_PRA,1,173983
contig-1001973.15,FAE_PRA,1,174592
contig-4000669,ESC_COL_O104,0.529665910086409,50226
contig-3001611.14,BAC_THE,1,39459
contig-4000666,ESC_COL_O104,0.749667994687915,46686
contig-4001537,ESC_COL_O127,0.551764705882353,850
contig-4001822,ESC_COL_O127,0.959232613908873,1251
contig-4001531,ESC_COL_O157,0.697406340057637,347
contig-4001284,ESC_COL_K12,0.534791252485089,1509
contig-3001611.10,BAC_THE,1,39829
contig-3001611.13,BAC_THE,1,37761
contig-7001738,ESC_COL_O104,0.743339253996448,1126
contig-4000482,ESC_COL_O104,0.688460949072892,19577
contig-4000488,ESC_COL_UT189,0.965079365079365,315
contig-3001021,ESC_COL_K12,0.842105263157895,95
contig-1842.18,BAC_THE,1,39551
contig-1328.4,AKK_MUC,1,93721
contig-1328.5,AKK_MUC,1,94252
contig-1328.6,AKK_MUC,1,91555
contig-1328.7,AKK_MUC,1,174190
contig-1328.0,AKK_MUC,1,90907
contig-1328.1,AKK_MUC,1,93938
contig-1328.2,AKK_MUC,1,94136
contig-1328.3,AKK_MUC,1,94762
contig-1789.6,FAE_PRA,1,175621
contig-1000058.19,BAC_HEL,1,286618
contig-1000058.18,BAC_HEL,1,285016
contig-2001773,ESC_COL_UT189,0.828549848942598,1324
contig-1000058.13,BAC_HEL,1,285433
contig-1000058.12,BAC_HEL,1,284203
contig-1000058.11,BAC_HEL,1,281877
contig-1000058.10,BAC_HEL,1,282491
contig-1000058.17,BAC_HEL,1,284055
contig-1000058.16,BAC_HEL,1,283082
contig-1000058.15,BAC_HEL,1,277342
contig-1000058.14,BAC_HEL,1,284714
contig-1789.5,FAE_PRA,1,174624
contig-2001777,ESC_COL_K12,0.642704450643035,202555
contig-1001245,ESC_COL_K12,0.680225463949444,109818
contig-1001247,ESC_COL_K12,0.646285494664496,88464
contig-1001710,ESC_COL_UT189,0.999907663896584,32490
contig-1001716,ESC_COL_K12,0.638160305743155,191010
contig-1001242,ESC_COL_UT189,0.945154019534185,1331
contig-3000190,ESC_COL_K12,0.644318948184471,158659
contig-1001249,ESC_COL_UT189,0.510524438102034,8409
contig-1001248,ESC_COL_K12,0.652135509140711,224162
contig-1940.12,BAC_THE,1,39874
contig-1940.13,BAC_THE,1,39021
contig-1940.10,BAC_THE,1,39325
contig-1940.11,BAC_THE,1,37844
contig-1940.16,BAC_THE,1,40276
contig-1940.17,BAC_THE,1,39870
contig-1940.14,BAC_THE,1,39759
contig-1940.15,BAC_THE,1,38700
contig-1940.19,BAC_THE,1,40337
contig-2001660,ESC_COL_K12,0.579708973322555,12370
contig-2001661,ESC_COL_O127,0.579234972677596,183
contig-2001663,ESC_COL_K12,0.631961148145603,43653
contig-1114.35,EUB_REC,1,19380
contig-1114.34,EUB_REC,1,19010
contig-1114.37,EUB_REC,1,19202
contig-1114.36,EUB_REC,1,18524
contig-1114.31,EUB_REC,1,19245
contig-1114.30,EUB_REC,1,19328
contig-1114.33,EUB_REC,1,19241
contig-1114.32,EUB_REC,1,19559
contig-1761,ESC_COL_O127,0.767924942010086,86653
contig-1114.39,EUB_REC,1,19307
contig-1114.38,EUB_REC,1,19151
contig-1000776.18,FAE_PRA,1,174853
contig-1000776.19,FAE_PRA,1,175041
contig-1000776.16,FAE_PRA,1,172246
contig-1000776.17,FAE_PRA,1,174860
contig-1000776.14,FAE_PRA,1,174748
contig-1000776.15,FAE_PRA,1,175734
contig-1000776.12,FAE_PRA,1,175060
contig-1000776.13,FAE_PRA,1,175725
contig-1000776.10,FAE_PRA,1,174076
contig-1000776.11,FAE_PRA,1,174620
contig-2031.30,BAC_VUL,1,47651
contig-1789.2,FAE_PRA,0.613683552724414,99214
contig-315.12,BAC_THE,1,40384
contig-5001384,ESC_COL_K12,0.728544171313191,53983
contig-68,RUM_ALB,1,63035
contig-69,ESC_COL_K12,0.700447217029363,580926
contig-66,ESC_COL_K12,0.652341483630336,144780
contig-67,ESC_COL_K12,0.643447885705049,222722
contig-65,ESC_COL_K12,0.639527324180657,26149
contig-62,ESC_COL_UT189,0.99507718650507,37377
contig-63,ESC_COL_O127,0.959947519953351,27439
contig-60,ESC_COL_O157,0.685369690613529,5721
contig-1000040,ESC_COL_O157,0.575851393188854,323
contig-955.0,RUM_ALB,1,44993
contig-1000596,ESC_COL_K12,0.848945147679325,1185
contig-955.4,RUM_ALB,1,45964
contig-955.5,RUM_ALB,1,77937
contig-1250,ESC_COL_UT189,0.975989228812925,120321
contig-6000927.1,ENT_FAE,0.999989615136976,96294
contig-1257,RUM_ALB,1,73348
contig-1996.5,HEL_PYL,1,141068
contig-1001324.49,AKK_MUC,1,94007
contig-1996.4,HEL_PYL,1,138873
contig-1996.1,HEL_PYL,1,141419
contig-1586.11,BIF_LON,1,286436
contig-2000226,ESC_COL_K12,0.64853564473634,157134
contig-2000224,ESC_COL_K12,0.573529411764706,1156
contig-1000628,CLO_DIF,1,109823
contig-2000222,ESC_COL_O157,0.999443516972732,3594
contig-2000221,ESC_COL_O104,0.99501214989129,7819
contig-2000220,ESC_COL_K12,0.640708905856818,231286
contig-1000624,ESC_COL_O104,0.984018874643875,22464
contig-1000625,ESC_COL_K12,0.644037529053458,399264
contig-1000620,ESC_COL_K12,0.646557862656299,175545
contig-1000621,ESC_COL_K12,0.92023402653073,17263
contig-2000229,ESC_COL_K12,0.743217556592362,5787
contig-1714.15,BIF_LON,1,286781
contig-1714.14,BIF_LON,1,288103
contig-1714.17,BIF_LON,1,287586
contig-1714.16,BIF_LON,1,274313
contig-1646,ESC_COL_O104,0.928,250
contig-1714.10,BIF_LON,1,286647
contig-1714.13,BIF_LON,1,288174
contig-2000320,ESC_COL_O104,0.990366088631985,15570
contig-2000327,ESC_COL_K12,0.646969485371133,57284
contig-1915.25,CLO_DIF,1,85326
contig-5000517,ESC_COL_K12,0.648254783492324,126947
contig-1963.5,BIF_LON,1,288070
contig-1963.4,BIF_LON,1,287761
contig-1963.7,BIF_LON,1,561508
contig-1963.6,BIF_LON,1,287874
contig-1963.1,BIF_LON,1,288168
contig-1963.0,BIF_LON,0.996964890056207,269183
contig-1963.3,BIF_LON,1,287064
contig-1963.2,BIF_LON,1,286563
contig-426,ESC_COL_O157,0.666666666666667,15
contig-423,BAC_SAL,1,44561
contig-422,ESC_COL_K12,0.653766082775644,349209
contig-420,ESC_COL_O127,0.999974098632408,77216
contig-1304.3,LAC_BRE,1,141697
contig-2001329,ESC_COL_K12,0.832256169212691,17020
contig-2001328,ESC_COL_K12,0.646473693388076,126166
contig-2001320,ESC_COL_K12,0.641971857236045,160965
contig-2001323,ESC_COL_O127,0.557737260402057,2139
contig-2001327,ESC_COL_K12,0.634346081402015,12211
contig-1002027,ESC_COL_K12,0.642980777990343,120747
contig-1002021,ESC_COL_K12,0.65020581165634,163499
contig-4000348,ESC_COL_K12,0.628990014732362,12218
contig-2000811,ESC_COL_K12,0.96866951187647,80369
contig-1960.32,BAC_HEL,1,278184
contig-644.1,LAC_BRE,1,207410
contig-644.0,LAC_BRE,1,140446
contig-1251,ESC_COL_K12,0.646947578941203,478014
contig-1960.30,BAC_HEL,1,260647
contig-283,ESC_COL_K12,0.639535034461897,231415
contig-280,ESC_COL_K12,0.644034734457589,190704
contig-286,ESC_COL_K12,0.648418289360005,180564
contig-285,ESC_COL_O127,0.569471624266145,3577
contig-289,ESC_COL_K12,0.685846057403842,22333
contig-1002029,ESC_COL_K12,0.643910945176438,138207
contig-1960.34,BAC_HEL,1,275048
contig-1960.35,BAC_HEL,1,447440
contig-5000363,ESC_COL_K12,0.646868571428571,87500
contig-3000059,ESC_COL_K12,0.987565345378876,19703
contig-1610.1,EUB_REC,1,19097
contig-3000509,ESC_COL_O127,0.797619047619048,84
contig-3000508,ESC_COL_O104,0.528735632183908,87
contig-3000050,ESC_COL_K12,0.947940729055158,17749
contig-3000052,ESC_COL_K12,0.6312345038344,34686
contig-3000055,ESC_COL_K12,0.644465767342101,141736
contig-3000056,ESC_COL_K12,0.558349705304519,2545
contig-1253,FAE_PRA,0.884615384615385,52
contig-1254.0,BAC_VUL,1,34884
contig-1254.1,BAC_VUL,1,35030
contig-1254.2,BAC_VUL,1,53235
contig-926,ESC_COL_K12,0.681395961039449,26591
contig-973.33,BAC_HEL,1,284780
contig-1000324,ESC_COL_UT189,0.991995558228844,21613
contig-7002043,ESC_COL_O127,0.8125,48
contig-1000495,ESC_COL_K12,0.642228302240658,181286
contig-1141.5,RUM_ALB,1,46323
contig-1518,ESC_COL_K12,0.698583007112532,181370
contig-1141.4,RUM_ALB,1,46380
contig-922,ESC_COL_O104,0.777337800791959,3283
contig-1141.6,RUM_ALB,1,75778
contig-1141.1,RUM_ALB,1,46417
contig-921,ESC_COL_K12,0.643845882320997,184145
contig-1141.0,RUM_ALB,1,44412
contig-1141.3,RUM_ALB,1,46205
contig-1141.2,RUM_ALB,1,46747
contig-1005,ESC_COL_O104,0.830215706100438,35604
contig-1004,ESC_COL_K12,0.6419696944412,239692
contig-1007,ESC_COL_K12,0.667076407817149,56133
contig-1006,ESC_COL_K12,0.625016451264773,37991
contig-1000,ESC_COL_O127,0.61576354679803,203
contig-1003,ESC_COL_K12,0.760086914620751,334121
contig-1002,BAC_HEL,1,68470
contig-1517,ESC_COL_K12,0.646968441867301,74846
contig-1844,ESC_COL_O157,0.985932789996651,8957
contig-1000109.27,BAC_THE,1,39428
contig-1000946.12,BAC_FRA,1,141908
contig-1000109.25,BAC_THE,1,40034
contig-1000946.10,BAC_FRA,1,143057
contig-1000946.17,BAC_FRA,1,143477
contig-1000109.22,BAC_THE,1,39945
contig-1000946.15,BAC_FRA,1,142759
contig-1000109.20,BAC_THE,1,39561
contig-621,ESC_COL_K12,0.648717935164678,189187
contig-1000946.19,BAC_FRA,1,143138
contig-1000498,ESC_COL_K12,0.801394687342295,43594
contig-1000109.29,BAC_THE,1,39981
contig-1000109.28,BAC_THE,1,40156
contig-623,ESC_COL_K12,0.746819733167856,45122
contig-622,ESC_COL_K12,0.69873166934956,56531
contig-1000453,RUM_ALB,1,114
contig-1041.18,EUB_REC,1,19173
contig-1041.19,EUB_REC,1,18996
contig-1000457,ESC_COL_K12,0.593780096308186,24920
contig-1000456,FAE_PRA,0.998479549946784,6577
contig-1041.12,EUB_REC,1,19298
contig-1041.13,EUB_REC,1,19254
contig-1041.10,EUB_REC,1,18777
contig-1041.16,EUB_REC,1,19082
contig-1041.17,EUB_REC,1,19304
contig-1041.14,EUB_REC,1,19072
contig-1041.15,EUB_REC,1,19215
contig-1645.7,ROS_HOM,1,272394
contig-1832.21,AKK_MUC,1,94240
contig-507.13,BAC_THE,1,43934
contig-507.12,BAC_THE,1,39850
contig-507.11,BAC_THE,1,39865
contig-507.10,BAC_THE,1,37035
contig-1832.0,AKK_MUC,1,91332
contig-1832.20,AKK_MUC,1,94810
contig-3001825,ESC_COL_UT189,0.67890870933893,2859
contig-3001820,ESC_COL_K12,0.739049958483255,115616
contig-1832.23,AKK_MUC,1,94216
contig-1001058,ESC_COL_K12,0.640068871418361,307820
contig-1001059,BAC_VUL,1,15874
contig-1001502,ESC_COL_O127,0.583024118738404,40964
contig-1001052,ESC_COL_K12,0.638544037798191,185829
contig-397.1,BAC_THE,0.99814074426147,71534
contig-1001055,ESC_COL_O104,0.736198718889052,61353
contig-1001056,ESC_COL_K12,0.626493985626994,52042
contig-1000900,BAC_SAL,0.941039780167088,54223
contig-1832.22,AKK_MUC,1,94212
contig-1000909,ESC_COL_K12,0.647396959279867,141085
contig-1849.0,EUB_REC,1,17451
contig-1832.25,AKK_MUC,1,94525
contig-1000321.49,ROS_HOM,1,276375
contig-1000321.48,ROS_HOM,1,278003
contig-1000321.45,ROS_HOM,1,276305
contig-1000321.44,ROS_HOM,1,277644
contig-1000321.47,ROS_HOM,1,277775
contig-1000321.46,ROS_HOM,1,277985
contig-1000321.41,ROS_HOM,1,277411
contig-1000321.40,ROS_HOM,1,264010
contig-1000321.43,ROS_HOM,1,277658
contig-1000321.42,ROS_HOM,1,277792
contig-1000148.1,BAC_HEL,1,284011
contig-1000148.0,BAC_HEL,1,249318
contig-1000148.3,BAC_HEL,1,285426
contig-1000148.2,BAC_HEL,1,284828
contig-1000148.5,BAC_HEL,1,284738
contig-1000148.4,BAC_HEL,1,284583
contig-1000148.7,BAC_HEL,1,283788
contig-1000148.6,BAC_HEL,1,277452
contig-1000148.9,BAC_HEL,1,284252
contig-1000148.8,BAC_HEL,1,283418
contig-1000448.30,FAE_PRA,1,55
contig-1000448.31,FAE_PRA,1,60
contig-1000448.32,FAE_PRA,1,71
contig-1000448.33,FAE_PRA,1,42
contig-1000448.34,FAE_PRA,1,47
contig-1000448.35,FAE_PRA,1,56
contig-1000448.36,FAE_PRA,1,61
contig-1000448.37,FAE_PRA,1,43
contig-1000448.38,FAE_PRA,1,63
contig-1000448.39,FAE_PRA,1,63
contig-1832.27,AKK_MUC,1,94812
contig-2000734,ESC_COL_K12,0.656752584370664,204692
contig-1000777.13,FAE_PRA,1,175756
contig-1000777.12,FAE_PRA,1,174208
contig-2000731,ESC_COL_K12,0.557575180814617,10508
contig-2000730,ESC_COL_O157,0.989551321450522,1627
contig-3002027,ESC_COL_K12,0.834974713867447,3757
contig-3002024,ESC_COL_K12,0.556059918293237,2203
contig-1832.26,AKK_MUC,1,94085
contig-3002022,ESC_COL_K12,0.624810327520601,85674
contig-2000732,ESC_COL_K12,0.816483773056269,8566
contig-1796.0,ESC_COL_O127,0.990527218174025,116650
contig-3002029,ESC_COL_O104,0.809160305343511,131
contig-1000777.19,FAE_PRA,1,158669
contig-1000513,ESC_COL_K12,0.991290631222363,193355
contig-3000886,ESC_COL_K12,0.648287098572225,46646
contig-5000171,ESC_COL_K12,0.685452314246683,43189
contig-3000885,ESC_COL_K12,0.646416864323215,150092
contig-3000882,ESC_COL_O127,0.58726130045927,16548
contig-1515,ESC_COL_K12,0.644008419457979,274602
contig-1000516,ESC_COL_K12,0.551003907829134,7421
contig-1000014.69,FAE_PRA,1,411
contig-843,ESC_COL_K12,0.642427804002478,156553
contig-1849.1,EUB_REC,1,17423
contig-360,ESC_COL_K12,0.632006192067358,52971
contig-361,ESC_COL_O157,0.986988041390421,16139
contig-1411.2,BAC_VUL,1,35826
contig-364,ESC_COL_K12,0.641371578784599,258680
contig-365,ESC_COL_K12,0.653091768951095,146324
contig-366,ESC_COL_UT189,0.878961357595584,4891
contig-367,ESC_COL_O157,0.843807953842984,4853
contig-369,ESC_COL_K12,0.648257664664688,130371
contig-1000014.62,FAE_PRA,1,1455
contig-1001973.30,FAE_PRA,1,173600
contig-1001973.31,FAE_PRA,0.999234017480114,152745
contig-2043.0,BAC_SAL,1,261370
contig-4000647,ESC_COL_K12,0.653428500479863,298002
contig-4001516,ESC_COL_K12,0.646994309973761,339190
contig-661.16,AKK_MUC,1,94052
contig-661.17,AKK_MUC,1,94480
contig-661.14,AKK_MUC,1,94043
contig-661.15,AKK_MUC,1,93878
contig-661.12,AKK_MUC,1,94286
contig-661.13,AKK_MUC,1,94115
contig-661.10,AKK_MUC,1,93905
contig-661.11,AKK_MUC,1,84949
contig-1995.20,BAC_VUL,1,34319
contig-661.18,AKK_MUC,1,94116
contig-661.19,AKK_MUC,1,93844
contig-1833.6,BAC_FRA,0.996207487154392,196176
contig-1833.5,BAC_FRA,1,143054
contig-1833.4,BAC_FRA,1,137003
contig-1833.3,BAC_FRA,1,142917
contig-1833.2,BAC_FRA,1,143669
contig-1833.1,BAC_FRA,1,140816
contig-1833.0,BAC_FRA,0.99839847704232,132374
contig-5000828,ESC_COL_O104,0.644012944983819,309
contig-5000825,CLO_DIF,1,81031
contig-5000823,ESC_COL_K12,0.686006118110644,19287
contig-3001040,ESC_COL_K12,0.640733680674033,609584
contig-3001042,ESC_COL_K12,0.624443596591632,7863
contig-3001047,ESC_COL_K12,0.624459260355627,148639
contig-2018.3,BAC_THE,1,39487
contig-2007.1,RUM_ALB,1,46649
contig-3001929.3,ROS_HOM,1,274977
contig-3001929.2,ROS_HOM,1,278503
contig-3001929.1,ROS_HOM,1,265754
contig-3001929.0,ROS_HOM,1,276208
contig-3001929.7,ROS_HOM,1,278667
contig-3001929.6,ROS_HOM,1,276618
contig-3001929.5,ROS_HOM,1,276401
contig-3001929.4,ROS_HOM,1,272896
contig-1001802,ESC_COL_K12,0.64462113217617,164886
contig-3001929.9,ROS_HOM,1,277814
